topic_id_x,topic_id_y,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
53,97,,,,1.0,,1.0,,1.0,,1.0,
53,98,,2.0,,,,,1.0,,,,
53,101,,,,1.0,,1.0,1.0,1.0,,,
53,106,,,1.0,2.0,3.0,1.0,2.0,3.0,1.0,5.0,5.0
53,107,,,,,1.0,,1.0,,,,3.0
53,108,,,1.0,,,1.0,1.0,1.0,1.0,1.0,
53,109,,,,,,,,1.0,1.0,,
53,111,,,,,,,,,2.0,8.0,
53,112,,,,2.0,1.0,2.0,1.0,,1.0,,
53,113,,,,,,,,,1.0,,
53,114,1.0,,1.0,,,,,,,,
53,115,1.0,,,1.0,,,,,,,
53,117,,2.0,,,,,,,,,
53,123,,,1.0,1.0,,1.0,2.0,1.0,2.0,2.0,1.0
53,126,,,1.0,,,,,,,,
53,127,,,,,,2.0,,,,,
53,129,5.0,4.0,2.0,4.0,3.0,,,1.0,1.0,2.0,1.0
53,131,,2.0,,,1.0,1.0,3.0,1.0,3.0,2.0,
53,132,,4.0,,13.0,4.0,4.0,8.0,5.0,8.0,10.0,1.0
53,136,1.0,3.0,1.0,8.0,2.0,3.0,4.0,4.0,8.0,11.0,3.0
53,137,,,,1.0,,,,,,3.0,
53,138,,1.0,,,,,,,,,
53,140,,,,,,,,,1.0,,
53,142,7.0,17.0,4.0,28.0,13.0,10.0,11.0,14.0,30.0,17.0,4.0
53,145,,,,,,,1.0,,1.0,2.0,
53,146,,,,,,,,,1.0,,
53,147,,,1.0,,,,,,,,
53,150,,,,,,,,1.0,,,
53,152,,,1.0,6.0,4.0,,4.0,1.0,4.0,8.0,2.0
53,153,,2.0,,,,,,,1.0,,
53,154,,,,,,,,,,1.0,
53,155,,3.0,2.0,1.0,2.0,1.0,1.0,2.0,7.0,3.0,2.0
53,156,,,,,1.0,,,,,,
53,158,,,,,,,1.0,1.0,,1.0,
53,159,,,,,,,1.0,,,2.0,
53,160,,,,4.0,6.0,4.0,1.0,,3.0,1.0,
53,162,,1.0,,,,,,,,,
53,163,,,,,1.0,,,,1.0,,
53,166,,,1.0,,1.0,,,1.0,4.0,5.0,1.0
53,167,,1.0,,,,,,,,2.0,
53,168,,,,,,,1.0,,,,
53,170,1.0,,1.0,2.0,2.0,,4.0,1.0,,4.0,1.0
53,171,,2.0,1.0,2.0,8.0,7.0,9.0,3.0,5.0,18.0,3.0
53,172,,,,,,,1.0,,,,
53,173,,,1.0,,5.0,4.0,5.0,3.0,,5.0,2.0
53,174,1.0,1.0,3.0,4.0,5.0,6.0,16.0,7.0,12.0,14.0,4.0
53,176,,1.0,,,,,1.0,,,,
53,177,,,,,,,1.0,,,,
53,178,1.0,,1.0,,,,,,1.0,1.0,
53,179,,,,,,,,,,,1.0
53,182,,,,1.0,1.0,,,1.0,,,
53,183,,,,,,1.0,,,,,
53,184,,,,1.0,,,,,,,
53,185,,,,,,,,,,1.0,
53,190,,,1.0,,,,,,,,
53,192,,,,,,,,1.0,,1.0,
53,194,,,,,,,,,,,1.0
53,197,,,,,,,,,,1.0,
53,198,,,,,,,,,1.0,,
54,55,,,,,,,,,,1.0,
54,56,,,,,1.0,,,,,,
54,57,,,1.0,,,,,1.0,1.0,,
54,59,2.0,,3.0,1.0,2.0,4.0,1.0,3.0,2.0,3.0,2.0
54,63,,,,,,,,,,1.0,
54,64,,,,,1.0,,,,,,
54,65,,,,,,1.0,,,,,
54,67,,1.0,,,,,,,1.0,,
54,68,,,,,,,1.0,,,,
54,69,,,,,,1.0,1.0,,,,
54,70,,,,,,,1.0,,,,
54,71,,,,,,,,1.0,,,
54,72,,,,,,,1.0,,,2.0,
54,73,,1.0,,,,,,,1.0,,
54,74,,,,,,,,,1.0,,
54,75,,,,,1.0,,1.0,,1.0,,
54,76,,,1.0,,,,,,1.0,,
54,77,,,,,,,1.0,,,,
54,78,,,1.0,,,,1.0,,1.0,,
54,79,,1.0,,,,,,,,,
54,80,,,,,1.0,,,,,,
54,81,2.0,2.0,1.0,,2.0,,1.0,6.0,2.0,,
54,82,1.0,,,1.0,,,1.0,1.0,,2.0,1.0
54,84,,1.0,,,,,,,1.0,,
54,87,1.0,,,,1.0,,,,1.0,3.0,
54,88,,2.0,1.0,,,,,,,,
54,89,,,,1.0,,,,,,,
54,93,,,,,,,,,,,1.0
54,94,,1.0,,,,,1.0,,,,2.0
54,95,,,,1.0,1.0,2.0,,2.0,2.0,,
54,99,,,,1.0,,1.0,1.0,1.0,3.0,2.0,
54,101,,1.0,,,,,,,,,
54,102,1.0,,,,,,,,,,
54,103,,,,,,1.0,,,,,1.0
54,105,,1.0,,,,,,,1.0,,
54,107,,,,,,,,,,1.0,
54,111,,,1.0,,,,,,,,
54,114,,,,,1.0,1.0,,,1.0,2.0,1.0
54,119,,,,,,,,,,,1.0
54,120,,,1.0,,,,,2.0,1.0,,
54,121,,,,,,,,1.0,1.0,,
54,122,,,1.0,,,,,1.0,,1.0,
54,123,,1.0,,,,,,,1.0,,
54,124,2.0,,1.0,,1.0,,1.0,1.0,1.0,,
54,125,,,,,,,1.0,,,,
54,126,,,1.0,,,,1.0,,1.0,,
54,127,,,,,,,,,1.0,,
54,131,,,,,,,,1.0,1.0,1.0,
54,132,,,,,,,,,1.0,,
54,133,,,1.0,1.0,,,,,1.0,1.0,
54,135,,,,1.0,,,1.0,2.0,4.0,3.0,
54,136,,2.0,3.0,2.0,4.0,2.0,13.0,9.0,11.0,6.0,5.0
54,137,,,1.0,,,,,,,,
54,138,,,,,1.0,,1.0,,,,
54,139,,,,,,,,,,1.0,
54,140,,,,,,,2.0,1.0,,2.0,
54,141,,,,,,,,,1.0,1.0,
54,143,1.0,,,,,,,1.0,1.0,,
54,144,,,,,1.0,,,,,,
54,145,,,,,1.0,,,,,,
54,146,,,,,,,,1.0,,1.0,
54,148,,1.0,,,,,,,1.0,1.0,
54,149,,,,,1.0,,,1.0,,,
54,150,,,,,,,2.0,1.0,2.0,2.0,
54,151,,,,,,,,,,,1.0
54,152,,1.0,2.0,,,2.0,3.0,,2.0,2.0,1.0
54,153,,,,2.0,,1.0,1.0,,1.0,2.0,
54,154,,,,1.0,,,,,,,
54,157,,,,,1.0,,,,,,
54,158,,1.0,,,,,,,,,
54,163,,,,,,,,1.0,,2.0,
54,164,,,,,,,,,,1.0,
54,165,,,,,,,,,1.0,,
54,166,,,,,1.0,,,,1.0,1.0,
54,168,1.0,,,,,,,,,,
54,169,1.0,1.0,2.0,,,,1.0,1.0,,,1.0
54,170,,,,,,,1.0,,,,
54,174,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0
54,175,,1.0,1.0,,,,1.0,1.0,,2.0,
54,178,,,,1.0,,1.0,,,,,
54,179,,,1.0,,,,,1.0,1.0,1.0,
54,180,,,,,,1.0,,1.0,,1.0,
54,182,,,2.0,,,,1.0,1.0,2.0,,
54,184,,,,,1.0,,1.0,,2.0,,
54,185,,,,,,,,,1.0,,
54,187,,1.0,,,,1.0,,1.0,,,
54,188,,,,,,1.0,1.0,,,1.0,
54,191,,,,,,2.0,2.0,1.0,,3.0,
54,192,,,,,,,,,1.0,,
54,196,,1.0,,,,2.0,,2.0,1.0,2.0,2.0
54,197,1.0,1.0,,,,,,1.0,,1.0,
54,198,1.0,,,,3.0,,1.0,1.0,2.0,,
54,199,,,,,,,1.0,,,,
55,56,1.0,,1.0,,2.0,1.0,3.0,1.0,2.0,1.0,
55,57,,,,,,,,,1.0,,
55,59,,,,,,1.0,,2.0,,,
55,61,,,,,,,,,1.0,,
55,62,,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0
55,63,,,,,,,1.0,,,,
55,64,,,,1.0,,,,,,,
55,67,,,,,,,1.0,1.0,1.0,2.0,1.0
55,68,5.0,2.0,4.0,2.0,3.0,4.0,7.0,6.0,4.0,7.0,2.0
55,70,7.0,9.0,29.0,26.0,36.0,37.0,26.0,26.0,30.0,43.0,11.0
55,72,1.0,5.0,1.0,3.0,6.0,6.0,5.0,5.0,5.0,5.0,7.0
55,74,,,,,,1.0,,,,,1.0
55,76,,,4.0,4.0,3.0,1.0,2.0,2.0,2.0,5.0,1.0
55,77,2.0,1.0,1.0,1.0,1.0,,,1.0,,,
55,80,7.0,,2.0,2.0,2.0,4.0,3.0,1.0,,4.0,4.0
55,81,,,,,,,,,1.0,,
55,83,1.0,,,,,,,1.0,,,
55,86,1.0,,,,,,1.0,,,,
55,88,,,,,,,,1.0,,,1.0
55,89,,,,,,1.0,3.0,1.0,1.0,3.0,1.0
55,90,,,,,,,,1.0,,,
55,91,3.0,3.0,7.0,6.0,8.0,10.0,15.0,12.0,18.0,21.0,13.0
55,93,,,,,,,,,1.0,,
55,94,,,,,,,,,1.0,,
55,95,,,1.0,,1.0,1.0,1.0,2.0,2.0,3.0,2.0
55,96,2.0,,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0
55,97,,,,,,,1.0,,2.0,1.0,
55,98,,,1.0,2.0,1.0,,2.0,4.0,6.0,7.0,1.0
55,100,,,,,1.0,,,1.0,1.0,5.0,1.0
55,103,,,,,,,,,,1.0,
55,104,,,1.0,,1.0,,,1.0,2.0,9.0,
55,106,,,1.0,2.0,,4.0,5.0,,3.0,6.0,3.0
55,107,1.0,1.0,1.0,1.0,1.0,3.0,5.0,,3.0,3.0,3.0
55,108,2.0,4.0,6.0,3.0,6.0,13.0,11.0,10.0,9.0,18.0,7.0
55,111,,,,,1.0,,,,,,
55,112,,,,,,,2.0,,,1.0,
55,113,,,,,,,,,1.0,,
55,116,,,,,,,,1.0,,1.0,1.0
55,117,,,,,,,,1.0,1.0,2.0,1.0
55,118,6.0,6.0,6.0,10.0,13.0,17.0,13.0,19.0,27.0,33.0,27.0
55,119,,,,,,,,,1.0,,
55,120,,,,,1.0,,1.0,,1.0,1.0,2.0
55,121,,,1.0,,1.0,4.0,3.0,1.0,,3.0,4.0
55,122,,,1.0,,1.0,1.0,2.0,6.0,3.0,1.0,1.0
55,123,1.0,,2.0,1.0,3.0,2.0,5.0,5.0,4.0,9.0,6.0
55,125,,,,,,,,1.0,,,
55,127,,,,1.0,,,,,,,
55,130,,,,1.0,,,,,,,
55,131,1.0,2.0,2.0,1.0,2.0,5.0,5.0,8.0,6.0,13.0,4.0
55,132,,,,1.0,1.0,2.0,2.0,2.0,6.0,2.0,1.0
55,133,,,,,,,1.0,,,,
55,135,,,,1.0,,,,2.0,,,2.0
55,136,,3.0,1.0,2.0,1.0,1.0,7.0,1.0,8.0,4.0,3.0
55,137,,2.0,11.0,9.0,12.0,7.0,6.0,7.0,9.0,9.0,5.0
55,138,,,,,,,1.0,,,,1.0
55,139,,,,,,1.0,,1.0,2.0,1.0,
55,140,,,1.0,2.0,,2.0,2.0,1.0,,1.0,1.0
55,141,,,,,,,,,,,1.0
55,143,,,,,,,,,,1.0,
55,144,,,,,,,,,,,1.0
55,145,,,1.0,,,2.0,2.0,1.0,1.0,4.0,2.0
55,146,,,,,,,,,1.0,,1.0
55,147,,,,1.0,,1.0,,,1.0,1.0,
55,149,,,1.0,,,,,1.0,,,1.0
55,150,,,,,,1.0,1.0,2.0,1.0,1.0,2.0
55,151,,,,,,1.0,,,,2.0,
55,152,,2.0,2.0,,,5.0,3.0,3.0,1.0,3.0,2.0
55,153,2.0,1.0,5.0,18.0,21.0,31.0,38.0,20.0,53.0,64.0,49.0
55,154,,,,,,,,1.0,,1.0,
55,155,,,,1.0,,,,,,,
55,157,,,,,,2.0,1.0,,2.0,2.0,
55,159,,,,,,,,,1.0,1.0,
55,160,,,,,1.0,,,,,,
55,161,,,1.0,,1.0,,,,,,
55,162,,,,,1.0,,,,,,
55,163,,1.0,,1.0,,2.0,1.0,1.0,4.0,1.0,
55,164,,,,,1.0,,,,1.0,1.0,
55,165,,,,,,1.0,,,,,
55,166,,,1.0,,,,1.0,,2.0,1.0,
55,167,5.0,2.0,5.0,14.0,12.0,17.0,19.0,13.0,30.0,53.0,35.0
55,168,,1.0,,,,2.0,4.0,2.0,2.0,4.0,2.0
55,169,,,,,,,,,,1.0,
55,170,,,,,,,,,,1.0,
55,171,,,,,1.0,1.0,,1.0,1.0,1.0,
55,172,,,1.0,,1.0,,,1.0,,,2.0
55,173,,,,,3.0,1.0,2.0,4.0,3.0,1.0,
55,174,2.0,2.0,5.0,2.0,,3.0,6.0,4.0,5.0,12.0,1.0
55,175,,,,1.0,,,1.0,,,,1.0
55,176,,,,,,1.0,,,,,
55,177,,,1.0,,,2.0,2.0,1.0,2.0,,1.0
55,178,,,,,,,,,,1.0,
55,179,,,,1.0,,1.0,1.0,2.0,2.0,,
55,180,,,,,,,,,1.0,,
55,182,7.0,4.0,2.0,10.0,12.0,13.0,15.0,11.0,14.0,23.0,8.0
55,185,,1.0,3.0,1.0,1.0,3.0,2.0,5.0,7.0,3.0,
55,186,,,,1.0,,,1.0,,3.0,1.0,
55,187,,,,,,,,,,1.0,
55,188,,,,1.0,2.0,2.0,5.0,1.0,1.0,1.0,2.0
55,189,,,,,,,,,1.0,3.0,
55,191,,,,,,,,,1.0,,
55,194,,,,,,2.0,1.0,1.0,,,1.0
55,195,,,1.0,1.0,,1.0,,,,1.0,
55,196,,,,,,,,1.0,,,1.0
55,198,1.0,1.0,,,1.0,,4.0,,4.0,,1.0
55,199,,,,,1.0,,,,,,
56,57,,1.0,,,2.0,1.0,3.0,4.0,3.0,1.0,1.0
56,59,,,,,1.0,,1.0,,2.0,1.0,
56,61,,,,,,,2.0,1.0,,,
56,62,,1.0,,,,4.0,11.0,6.0,19.0,4.0,1.0
56,63,,,,,,,1.0,1.0,,1.0,
56,65,,,,,,1.0,2.0,1.0,1.0,1.0,
56,66,,,,,1.0,,,,,1.0,
56,67,,,,4.0,13.0,16.0,34.0,22.0,19.0,12.0,
56,68,1.0,,1.0,2.0,3.0,4.0,3.0,3.0,4.0,2.0,
56,69,,,,,1.0,,,,,,
56,70,,,2.0,,2.0,2.0,3.0,3.0,4.0,1.0,
56,71,,,1.0,1.0,,1.0,2.0,1.0,1.0,1.0,
56,72,,,,3.0,6.0,9.0,12.0,7.0,6.0,1.0,
56,73,,,,,,,1.0,,,,
56,74,1.0,,,,2.0,4.0,2.0,1.0,1.0,,
56,75,,1.0,1.0,,,,,,,,
56,76,,,,,,1.0,1.0,1.0,1.0,,
56,77,,1.0,,,1.0,2.0,1.0,1.0,1.0,,
56,78,,,,1.0,,,1.0,,,,
56,79,,,1.0,,,,,,,1.0,
56,80,1.0,2.0,1.0,1.0,4.0,9.0,11.0,11.0,15.0,13.0,1.0
56,81,,,,,,2.0,3.0,1.0,1.0,,
56,83,,2.0,,,2.0,,3.0,2.0,1.0,1.0,
56,84,,,,,1.0,1.0,,,,,
56,85,,,,,,,,,1.0,,
56,86,1.0,,,,,1.0,1.0,2.0,2.0,,
56,87,,,,,1.0,,,1.0,,,
56,88,,1.0,,,1.0,2.0,5.0,6.0,5.0,1.0,2.0
56,89,1.0,2.0,2.0,1.0,,5.0,22.0,8.0,11.0,10.0,
56,90,,,,,,2.0,1.0,,,,
56,91,,,,,,3.0,2.0,,1.0,1.0,
56,92,,,,,,1.0,4.0,2.0,2.0,,
56,93,,,,,,,1.0,1.0,,,
56,95,,,,1.0,1.0,,,2.0,2.0,,
56,96,2.0,,,,3.0,2.0,4.0,1.0,,2.0,
56,97,,,,,,,7.0,3.0,5.0,4.0,
56,98,,1.0,1.0,2.0,,3.0,2.0,3.0,5.0,2.0,
56,99,,,,,,,,,,1.0,
56,100,,,,,1.0,1.0,,2.0,2.0,3.0,2.0
56,101,,,,,1.0,,,,,,
56,103,,,,,1.0,,2.0,,,,
56,104,,,,,,2.0,2.0,1.0,3.0,4.0,2.0
56,105,,,,,1.0,,1.0,,1.0,,1.0
56,106,1.0,,1.0,,3.0,,5.0,2.0,1.0,4.0,
56,107,,,,,,3.0,1.0,,,2.0,
56,108,1.0,,1.0,5.0,4.0,4.0,14.0,12.0,6.0,11.0,1.0
56,109,,,,,,,,1.0,,1.0,
56,110,,1.0,,,,4.0,1.0,4.0,2.0,1.0,
56,111,,,,,,2.0,5.0,4.0,,2.0,
56,112,,1.0,2.0,,1.0,1.0,3.0,5.0,2.0,5.0,
56,113,,,,1.0,,,1.0,,,2.0,
56,114,,,1.0,,,,,1.0,1.0,,
56,115,,,,,,1.0,,,1.0,,
56,116,,,,,,1.0,6.0,5.0,1.0,2.0,
56,117,1.0,1.0,,,2.0,2.0,6.0,4.0,3.0,5.0,1.0
56,118,3.0,,1.0,2.0,2.0,7.0,9.0,8.0,11.0,8.0,1.0
56,119,,,,1.0,,,,2.0,,,
56,120,,,,,,,,,,1.0,
56,121,,,,,2.0,2.0,,3.0,,,
56,123,,1.0,2.0,1.0,5.0,2.0,11.0,15.0,12.0,4.0,
56,124,,,,,,,1.0,,,,
56,125,2.0,2.0,2.0,,3.0,3.0,1.0,2.0,3.0,1.0,
56,126,,,1.0,,1.0,,,1.0,,1.0,
56,127,,,,,1.0,,,1.0,,1.0,
56,128,,,,,,4.0,10.0,,,,
56,129,,,,,,,,,,1.0,
56,130,,,,,2.0,,,,,1.0,
56,131,,,,,,1.0,,3.0,2.0,1.0,1.0
56,132,,1.0,1.0,,2.0,1.0,2.0,3.0,4.0,6.0,1.0
56,133,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,
56,134,,1.0,,,1.0,1.0,1.0,4.0,,,
56,136,,,,1.0,2.0,3.0,3.0,2.0,5.0,5.0,2.0
56,137,,,2.0,3.0,4.0,10.0,15.0,6.0,7.0,8.0,3.0
56,139,,1.0,,,,1.0,1.0,1.0,1.0,1.0,
56,140,,1.0,,1.0,3.0,2.0,5.0,2.0,6.0,,
56,141,,,,,,,,1.0,,,
56,142,,,,1.0,,,,2.0,,1.0,
56,143,1.0,1.0,,,1.0,2.0,,,2.0,,1.0
56,144,1.0,,,,,2.0,2.0,,,,
56,145,1.0,2.0,2.0,6.0,19.0,23.0,29.0,22.0,30.0,17.0,
56,146,,,,,,,1.0,,,,
56,147,,,1.0,2.0,,4.0,5.0,1.0,7.0,5.0,
56,148,1.0,,,,1.0,,1.0,,1.0,,
56,149,,1.0,,1.0,1.0,1.0,10.0,5.0,6.0,3.0,2.0
56,150,,1.0,1.0,,,1.0,4.0,2.0,1.0,1.0,
56,151,,,,,1.0,1.0,1.0,,1.0,,
56,152,,,1.0,,,2.0,2.0,5.0,4.0,1.0,1.0
56,153,,,,,,,2.0,,,1.0,
56,154,,,,1.0,1.0,,1.0,1.0,1.0,2.0,
56,155,1.0,1.0,,,1.0,1.0,,1.0,,,
56,156,,,,,,,,,1.0,,
56,157,2.0,1.0,3.0,5.0,19.0,36.0,54.0,31.0,26.0,14.0,3.0
56,158,1.0,1.0,,,1.0,,,,2.0,1.0,
56,159,,,,,,,,1.0,,,
56,160,,,,,,,1.0,,,,
56,161,1.0,2.0,2.0,,2.0,2.0,3.0,2.0,4.0,2.0,
56,162,3.0,,1.0,1.0,3.0,5.0,9.0,5.0,5.0,5.0,1.0
56,163,,1.0,,4.0,,6.0,2.0,7.0,1.0,3.0,
56,164,,1.0,1.0,1.0,3.0,4.0,6.0,11.0,10.0,6.0,
56,165,,,1.0,,,1.0,,1.0,,,
56,166,,,,1.0,,,,1.0,,,
56,167,1.0,,,,1.0,3.0,2.0,3.0,3.0,1.0,
56,168,,,,,1.0,1.0,1.0,3.0,3.0,2.0,
56,169,1.0,,,,,1.0,2.0,,1.0,2.0,
56,170,,,,,1.0,1.0,1.0,3.0,,,
56,171,,,,,,1.0,2.0,2.0,,,
56,172,1.0,,,,1.0,5.0,5.0,4.0,3.0,5.0,
56,173,,,,5.0,2.0,,5.0,6.0,3.0,4.0,2.0
56,174,3.0,1.0,1.0,6.0,6.0,6.0,12.0,8.0,14.0,5.0,
56,175,,2.0,1.0,2.0,3.0,5.0,6.0,4.0,6.0,3.0,1.0
56,176,,,,,,,1.0,1.0,,1.0,
56,177,2.0,2.0,1.0,7.0,13.0,28.0,57.0,29.0,29.0,19.0,2.0
56,179,1.0,,,,,,,,,1.0,
56,180,,,1.0,,,,,,,,
56,181,,,,,,,,1.0,,2.0,
56,182,2.0,,3.0,,2.0,5.0,8.0,10.0,7.0,13.0,2.0
56,183,,,,,,,,,,1.0,
56,184,,,,,,,1.0,,,,
56,185,,,,,,,,,1.0,2.0,
56,186,,,,4.0,1.0,6.0,5.0,6.0,13.0,7.0,1.0
56,187,,,1.0,,,,1.0,,,,
56,188,,,3.0,,3.0,3.0,1.0,3.0,3.0,,
56,189,,,,,1.0,,1.0,,1.0,,
56,190,,,,,,1.0,1.0,,1.0,1.0,
56,191,,,,1.0,,,,,,2.0,
56,193,,1.0,,,,,,,,2.0,
56,194,1.0,,1.0,3.0,4.0,6.0,9.0,5.0,7.0,5.0,
56,195,,1.0,,,1.0,1.0,3.0,,3.0,3.0,
56,196,,,,1.0,,,,,,,
56,198,,,1.0,1.0,3.0,4.0,10.0,4.0,1.0,1.0,
56,199,,,,,,1.0,1.0,1.0,,2.0,
57,58,1.0,1.0,,,,1.0,,,,2.0,1.0
57,59,1.0,,3.0,3.0,2.0,6.0,9.0,6.0,18.0,22.0,15.0
57,61,,,,,,,,,,1.0,
57,62,,,1.0,1.0,2.0,1.0,1.0,,,,1.0
57,66,,,,1.0,,,2.0,5.0,7.0,6.0,1.0
57,67,,1.0,,,1.0,2.0,2.0,2.0,3.0,3.0,2.0
57,68,,,,,2.0,,,,,,
57,72,,,,,,,,1.0,1.0,2.0,
57,73,,1.0,,1.0,,,2.0,3.0,,1.0,1.0
57,74,,,,1.0,,,1.0,,,,
57,75,,,,,,,,,1.0,,
57,76,,1.0,,1.0,,3.0,5.0,2.0,4.0,10.0,3.0
57,77,1.0,,,,,,,1.0,,,
57,78,,,,,,,,,,2.0,
57,79,,,,,,,,,,1.0,2.0
57,80,,,,2.0,1.0,1.0,3.0,2.0,,3.0,1.0
57,81,2.0,1.0,1.0,1.0,1.0,4.0,2.0,,4.0,5.0,4.0
57,82,,,,,,1.0,,,1.0,,
57,83,,,,,,,1.0,,,,
57,84,,,5.0,,,,1.0,,1.0,1.0,
57,85,,,,,,1.0,1.0,,,,
57,88,,,,,1.0,1.0,4.0,2.0,4.0,1.0,3.0
57,89,,,,,,,,1.0,,1.0,1.0
57,92,,,1.0,,,,,,1.0,1.0,1.0
57,96,1.0,,,2.0,2.0,1.0,,,1.0,,1.0
57,97,,,,,,,,,1.0,,
57,98,,,,,,,,1.0,,,
57,99,,,1.0,1.0,,,,,1.0,1.0,
57,101,,,,1.0,,,,,,1.0,
57,102,,,,,,,,1.0,1.0,,
57,103,,,,,,1.0,,,5.0,10.0,1.0
57,105,,,,,1.0,1.0,,1.0,,,1.0
57,106,,,,,,,1.0,1.0,,,
57,107,,,,1.0,,1.0,,,,1.0,1.0
57,109,,,,,,,,,1.0,,
57,111,,,1.0,1.0,,1.0,2.0,,2.0,6.0,1.0
57,112,,,,1.0,,,3.0,,,,
57,113,,,,,,,,,1.0,,
57,114,,1.0,,2.0,2.0,2.0,1.0,2.0,3.0,8.0,3.0
57,116,,,,,,,,,2.0,1.0,2.0
57,117,,,,,1.0,,,,,,
57,122,,1.0,,,,1.0,,,,,
57,123,,,1.0,1.0,1.0,,2.0,,1.0,3.0,
57,124,,1.0,,,1.0,1.0,1.0,,3.0,3.0,1.0
57,125,1.0,1.0,1.0,1.0,,,1.0,,2.0,5.0,
57,127,,,,,,,,,,1.0,
57,128,,,,,,,1.0,,,,
57,129,,,,,,,,,,1.0,
57,130,,,,,,,1.0,1.0,,1.0,
57,131,,,,,1.0,,1.0,2.0,4.0,1.0,
57,132,,1.0,,,,1.0,,1.0,,1.0,
57,133,,3.0,3.0,1.0,,,6.0,2.0,2.0,5.0,1.0
57,134,,,1.0,2.0,,3.0,4.0,3.0,2.0,3.0,
57,135,,,,,,,,,,3.0,
57,136,2.0,1.0,3.0,,2.0,2.0,6.0,10.0,8.0,20.0,7.0
57,137,,,,,,,1.0,,1.0,,
57,139,,1.0,,1.0,1.0,1.0,1.0,,,7.0,1.0
57,140,,,,,,1.0,,1.0,,,
57,141,,,1.0,1.0,,1.0,,1.0,1.0,3.0,1.0
57,143,4.0,1.0,8.0,2.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0
57,144,,,,,,,,,1.0,,
57,145,,,,1.0,1.0,3.0,7.0,4.0,1.0,4.0,1.0
57,149,,,,,,,,,,,1.0
57,150,,1.0,,,,,,,,1.0,
57,151,,,,,1.0,,,,,1.0,
57,152,1.0,2.0,,,2.0,4.0,9.0,9.0,8.0,8.0,2.0
57,154,,,,,,3.0,,1.0,,1.0,1.0
57,157,,1.0,,,3.0,3.0,10.0,5.0,9.0,9.0,3.0
57,158,,,,,,,2.0,,2.0,1.0,1.0
57,160,,,,1.0,,,1.0,,,,
57,161,,,,,,1.0,1.0,,1.0,,
57,162,,1.0,2.0,1.0,1.0,1.0,,,2.0,4.0,
57,164,,,,,,,,,,,1.0
57,166,,,1.0,,,,1.0,,,1.0,1.0
57,167,,,,,,,1.0,,2.0,1.0,
57,168,,1.0,,,,2.0,,,1.0,1.0,
57,169,1.0,,7.0,3.0,3.0,4.0,5.0,7.0,4.0,11.0,9.0
57,170,,,,,,,1.0,,,,
57,171,,,,,1.0,,,,,,
57,172,,,,1.0,,,,,1.0,,
57,173,,,1.0,,,,,,1.0,1.0,
57,174,,1.0,2.0,,,3.0,1.0,6.0,4.0,5.0,1.0
57,175,,1.0,,,,,2.0,2.0,2.0,4.0,1.0
57,176,,,,,,,,1.0,,,
57,177,,1.0,,1.0,,1.0,2.0,1.0,1.0,1.0,1.0
57,178,2.0,1.0,1.0,,2.0,,3.0,1.0,6.0,10.0,2.0
57,179,,,,,,,,,,1.0,
57,181,1.0,,,,,,,,2.0,,
57,182,,,,1.0,,,,,,,1.0
57,183,,,,,1.0,,,,,1.0,
57,184,,,,,,,,,1.0,,
57,186,,,,,,1.0,,,,1.0,
57,188,,,,,,,1.0,,,,
57,190,,,,,,1.0,,,,,
57,192,,,,1.0,,,,,,2.0,
57,194,,,,,,,2.0,1.0,2.0,,
57,195,,,,,,,,,,,1.0
57,197,1.0,1.0,,,3.0,1.0,4.0,6.0,12.0,12.0,6.0
57,198,1.0,,,3.0,1.0,1.0,1.0,1.0,,1.0,
58,59,,1.0,1.0,,2.0,,1.0,1.0,1.0,2.0,1.0
58,64,2.0,1.0,,,2.0,2.0,3.0,1.0,2.0,3.0,1.0
58,66,,,,1.0,,1.0,,2.0,4.0,2.0,4.0
58,67,,,,,,1.0,,,,1.0,1.0
58,69,,,,1.0,1.0,,1.0,1.0,,2.0,
58,71,,,,,,,,,,2.0,
58,73,,2.0,,1.0,,1.0,3.0,1.0,2.0,1.0,
58,74,,,,,2.0,,,,,1.0,
58,75,1.0,,1.0,,1.0,,,2.0,2.0,2.0,
58,76,,,,,,,,,,1.0,
58,77,2.0,3.0,,,1.0,1.0,1.0,3.0,,2.0,1.0
58,78,,,,,1.0,,,,,,
58,79,,,1.0,1.0,,1.0,1.0,,2.0,,
58,80,4.0,,1.0,2.0,11.0,4.0,2.0,3.0,2.0,2.0,
58,81,,1.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,,
58,82,,1.0,1.0,1.0,4.0,,4.0,,3.0,1.0,
58,84,,1.0,,,,,,,,,
58,85,,,,,1.0,,,,,1.0,1.0
58,86,,,1.0,,,1.0,1.0,,2.0,1.0,
58,88,,2.0,1.0,,4.0,2.0,4.0,1.0,5.0,7.0,6.0
58,89,,1.0,,,1.0,1.0,,1.0,1.0,1.0,2.0
58,90,,,,,,1.0,,,,,
58,92,,,,,,,,,,1.0,
58,93,,,,,,,,,,,1.0
